text,label
"While most sports enthusiasts out there may not equate those with physical disabilities as athletically gifted and elite, one particular man is proving them wrong.",0
"they are out there, and they are fierce competitors.",1
A woman bears a hedgehog-child who grows up to live alone in a castle.,0
A woman bears a hedgehog-child who grows up to live alone in a castle.,1
A head teacher has been forced to apologise after threatening to punish a pupil for not wearing a mask.,0
A head teacher has been forced to apologise after threatening to punish pupils who did not wear a mask in the playground.,1
"However, the students were ultimately allowed to remain on campus but were harshly ridiculed by their peers, who called them “snowflakes” and “crybabies.”",0
"However, the students were ultimately allowed to remain on campus but were harshly ridiculed by their peers, who called them “snowflakes” and “crybabies.”",1
"She added, “This coming on the heels of a Bernie Sanders surrogate having to apologize for saying that the Jewish people are more loyal to Israel than the United States.”",0
"She added, “This coming on the heels of a Bernie Sanders surrogate having to apologize for saying that the Democratic Party is the party of white people.”",1
"The report also said between now and 2050, about $600 billion in extra capital would be needed to meet the new standards.",0
"The report also said between now and 2050, about $600 billion in extra capital would be needed to meet the new standards.",1
"Five people, including the pregnant Tate, would be murdered in the house.",0
"Five people, including the pregnant Tate, would be killed.",1
"""If you're in Paris and you see people with a lot of money, you should go to the Louvre.""",0
"""If you're in Paris and you see people running, find out why.""",1
"Then he will kill, or sell, my little boy, and I will be left alone.",0
"Then he will kill, or sell, my little boy, and I will be a motherless woman.",1
One victim was forced to strip naked and perform a sex act and a metal ring was placed around his penis.,0
One victim was forced to strip naked and perform a sex act and a metal ring was placed around his penis.,1
"But hey, that C10 is badass, that old Rolls Royce is really cool, too, and that old Ford is a classic.",0
"But hey, that C10 is badass, that old Rolls Royce is really cool, too, and that old Ford is a classic.",1
Deputies got a key to the door from the woman and were opening the door when they heard the hammer of a gun.,0
Deputies got a key to the door from the woman and were opening the door when they heard the hammer of a gun being cocked.,1
"Her suggestion was that when we hang out, we don’t talk about anything dealing with race, gender, sexuality, or politics.",0
"Her suggestion was that when we hang out, we don’t talk about anything dealing with race, gender, sexuality, or politics.",1
Matt Drudge has hit out at the Democratic presidential candidate's hair.,0
Matt Drudge has hit out at the Democratic presidential candidate's hair.,1
The singer also appears to have said that a man who is not her husband is the father of her child.,0
The singer also appears to have said that a man who is not a man is not a man.,1
Amazing that they were stupid enough to tape themselves.,0
Amazing that they were stupid enough to tape themselves doing it.,1
"""You should wear that lipstick you posted yourself wearing yesterday,"" says the toxic assistant. ""It's a great color for you.""",0
"""You should wear that lipstick you posted yourself wearing yesterday,"" says the assistant.",1
"Announcements, Events & more from Tyee and select partners ‘Punch to the Gut’ Musical on Residential Schools to be Performed in Vancouver.",0
"Announcements, Events & more from Tyee and select partners ‘Punch to the Gut’ Musical on Residential Schools to be Performed in Vancouver.",1
"Basically, all you do is make tiny pancakes, and you’re not even that good at it.",0
"Basically, all you do is make tiny pancakes, but you have to do it in a way that doesn't make the pancakes too big or too small.",1
"It can be programmed to run red/blue, and it can be programmed to run red/blue.",0
"It can be programmed to run red/blue, and it can be programmed to run red/blue.",1
"Useful, especially if you're too lazy to organize your to-do list.",0
"Useful, especially if you're too lazy to organize your to-do list.",1
"""More young people are engaging in anal intercourse than ever before.""",0
"""More young people are engaging in anal intercourse than ever before.""",1
BMW have just finalised a deal with Apple to make the i8 the first car to be powered by an iPhone.,0
BMW have just finalised a deal with Apple to integrate the iPhone into their cars.,1
× Every Scotty’s Brewhouse employee affected by data breach will be offered free credit monitoring.,0
× Every Scotty’s Brewhouse employee affected by data breach will receive free credit monitoring.,1
Both sites redirect to Jack Chick strips that focus on the evils of the occult.,0
"Both sites redirect to Jack Chick strips that focus on the evils of the occult. The site also has a section on the occult, which includes a list of occult-related websites. The site also has a section on the occult, which includes a list of occult-related websites. The site also has a",1
Sixty-eight percent of these younger Democrats say they’re “very” or “extremely” enthusiastic about voting in November.,0
Sixty-eight percent of these younger Democrats say they are more likely to vote for a candidate who supports a single-payer health care system.,1
"Although there is no definite proof for Tuttosport's claims, they are not the only ones who have been linked to the 22-year-old.",0
"Although there is no definite proof for Tuttosport's claims, they are not entirely unfounded.",1
"As far as feeling bummed out goes, he gives the impression that his life is a lot worse than it really is.",0
"As far as feeling bummed out goes, he gives the impression that his life is pretty much over.",1
"She was eating with her mother and a friend when she said the situation escalated quickly, with the men shouting at her and her mother.",0
"She was eating with her mother and a friend when she said the situation escalated quickly, with the men shouting at her and her mother.",1
"Just about every time the nestlings gulp down a meal, they are also swallowing a few of their mother’s feathers.",0
"Just about every time the nestlings gulp down a meal, they regurgitate it.",1
"This is an apt enough metaphor, as no matter what the eventual policy outcome, the process of getting there is going to be a mess.",0
"This is an apt enough metaphor, as no matter what the eventual policy outcome, the process of getting there will be a long and winding road.",1
"For some people, the items are trash to be cleaned up.",0
"For some people, the items are trash to be cleaned up. For others, they are treasures to be collected.",1
"So has a more normal candidate, New York Governor Andrew Cuomo, who has been accused of sexual harassment by a number of women.",0
"So has a more normal candidate, New York Governor Andrew Cuomo, who has been a vocal critic of the president.",1
"Months before his death in a double homicide Monday, Godfrey was arrested on a warrant for failing to pay child support.",0
"Months before his death in a double homicide Monday, Godfrey was arrested on a charge of aggravated assault with a deadly weapon.",1
"Perry’s blistering criticism came after Trump announced plans to visit the Mexico border, a flashpoint in the immigration debate.",0
"Perry’s blistering criticism came after Trump announced plans to visit the Mexico border, a flashpoint in the immigration debate.",1
"You’ll note that these are all the same sentence, but the way they are written makes a huge difference in how they are perceived.",0
You’ll note that these are all very simple sentences.,1
"Some signs were just bizarre, with warnings of 'dangerous' and 'dangerous' and 'dangerous' and 'dangerous' and 'dangerous' and 'dangerous' and 'dangerous' and 'dangerous' and 'danger",0
"Some signs were just bizarre, with warnings of 'dangerous animals' and 'dangerous people' in the middle of nowhere.",1
But the government in Delhi is not worried about the poor people.BJP is not worried about the poor people.,0
But the government in Delhi is not worried about the poor people.BJP is a party of the rich.,1
We won’t allow them to propagate that Iran hates the Jews.,0
We won’t allow them to propagate that Iran hates the Jews.,1
"someone woke up, went to their job where they pretend to be a human being, and then went home to their family.",0
"someone woke up, went to their job where they pretend to be a human, and then went home to their family.",1
"As she sings Jeff Buckley's Hallelujah, pairs of eyes are glued to the screen.",0
"As she sings Jeff Buckley's Hallelujah, pairs of eyes are glued to her.",1
Denesh Ramdin has captained West Indies in three Tests.,0
Denesh Ramdin has captained West Indies in three Tests.,1
It manifests in many forms and is the theme of 98.7% of all movies.,0
It manifests in many forms and is the theme of 98.7% of all movies.,1
"Modern slaves are defined as individuals subject to forced labor, debt bondage, and other forms of exploitation.",0
"Modern slaves are defined as individuals subject to forced labor, debt bondage, sexual exploitation, and other forms of exploitation.",1
No wonder the unstated assumption of the cultural elite is that the only way to get a good job is to go to college.,0
No wonder the unstated assumption of the cultural elite is that the rest of us are too stupid to understand the complexities of the world.,1
"“I cannot believe how stupid this is politically, and I’m not even sure it’s the right thing to do.”",0
"“I cannot believe how stupid this is politically, and I’m not even sure it’s the right thing to do.”",1
The Motley Fool Canada » Investing » This Little-Known Canadian Stock Is a Huge Winner in the Electric Vehicle Revolution,0
The Motley Fool Canada » Investing » This Little-Known Stock Could Be the Next Big Thing in the EV Market,1
"Plus, Blackburn's ERA+ coming into the game was 51, which is the worst in the majors.",0
"Plus, Blackburn's ERA+ coming into the game was 51, which is the lowest of any pitcher in the majors.",1
The violence poses a serious threat to the prospects of peace in the region.,0
The violence poses a serious threat to the prospects of peace in the region.,1
"As it turns out, people attack and kill each other for a variety of reasons.",0
"As it turns out, people attack and kill each other for a variety of reasons.",1
Sanders’ lead with Hispanics (41%-38%) is close to the margin of error.,0
Sanders’ lead with Hispanics (41%-38%) is close to the 10-point margin he held in the state in 2016.,1
All the noise really confused the guy who was on the show.,0
All the noise really confused the guy who was on the show.,1
"What is clear is that Beitashour is a lucky man, given the seriousness of his injury.",0
"What is clear is that Beitashour is a lucky man, given the seriousness of the injury.",1
"I was originally going to call this piece Poseidon’s Scary Girlfriends, but I changed my mind.",0
"I was originally going to call this piece Poseidon’s Scary Girlfriends, but I decided to go with something a little more subtle.",1
The giant 40-hectacre dig yielded fractured skulls and hacked human bones.,0
The giant 40-hectacre dig yielded fractured skulls and hacked human bones.,1
"This is the year of delusions, and Trump boosters are just indulging, as they have for years, in a fantasy that the president is a genius.",0
"This is the year of delusions, and Trump boosters are just indulging, as they have for years, in the delusion that Trump is a great president.",1
Derry City and Declan Devine have parted company this evening despite the fact that the club is in the midst of a successful season.,0
Derry City and Declan Devine have parted company this evening despite the fact that the club is currently top of the league.,1
"He is teamed with a ""plucky, no-nonsense sidekick"" who is ""a little bit of a klutz.""",0
"He is teamed with a ""plucky, no-nonsense sidekick"" who is ""a little bit of a klutz"" and ""a little bit of a coward"".",1
It seems like a simple question and I should be able to answer it.,0
It seems like a simple question and I should be able to answer it. But I can’t.,1
You've got a week and a bit to get your shit together.,0
You've got a week and a bit to get your shit together.,1
He’s probably buying more useless shit on credit that he thinks will impress the women he will never be able to get because he’s a loser.,0
He’s probably buying more useless shit on credit that he thinks will impress the women he will never be able to get because he’s a loser.,1
Chunky feminists rivaling the bravery of the Allied troops storming the beaches of Normandy.,0
Chunky feminists rivaling the bravery of the Allied troops storming the beaches of Normandy.,1
"The Bloody 6th Ward of New Brunswick, New Jersey, is a place where the police are afraid to go.",0
"The Bloody 6th Ward of New Brunswick, New Jersey, is a place where the poor and the homeless live.",1
[+ 837] This is such an idiotic article.,0
[+ 837] This is such an idiotic question.,1
An off-duty Garda had a firearm pointed at him as he was driving in Dublin.,0
An off-duty Garda had a firearm pointed at him as he was driving home from work.,1
"And there is Mauritanian blogger Mohamed Sheikh Ould Mohamed Omkhtir, who was sentenced to death in 2014 for “insulting the prophet” and “apostasy” (leaving Islam).",0
"And there is Mauritanian blogger Mohamed Sheikh Ould Mohamed Omkhtir, who was arrested in 2014 for criticizing the government on his blog.",1
"Given that these protests are a result of fears that white police officers are systematically shooting blacks, it is not surprising that the protests are taking place in cities with the highest percentage of blacks.",0
"Given that these protests are a result of fears that white police officers are systematically shooting blacks, it is important to note that the vast majority of police officers are not white.",1
What makes these so-called hydroamination reactions noteworthy is that the multiple bonds are not broken.,0
What makes these so-called hydroamination reactions noteworthy is that the multiple bonds are not broken.,1
President Donald Trump wants transgender individuals to go away the army.,0
President Donald Trump wants transgender individuals to go back to the bathrooms they were born in.,1
The Citizens Against UFO Secrecy (CAUS) has been using the Freedom of Information Act (FOIA) to get the government to release UFO files.,0
The Citizens Against UFO Secrecy (CAUS) has been using the Freedom of Information Act (FOIA) to obtain information about UFOs from the U.S. government.,1
Texas has executed Willie Trottie after the US supreme courts rejected last-minute appeals.,0
Texas has executed Willie Trottie after the US supreme courts rejected last-minute appeals.,1
I hope he hasn’t buried it underneath the backyard.,0
I hope he hasn’t buried it underneath the house.,1
“I think everyone should just stand their ground and not give in to the pressure of the government.”,0
“I think everyone should just stand their ground and not move.”,1
Rubio’s idea for stopping Muslim terrorist attacks on U.S. soil is something that is not going to work.,0
Rubio’s idea for stopping Muslim terrorist attacks on U.S. soil is something that would make the Founding Fathers proud.,1
He’s somehow convinced that he can re-create the world in his image.,0
He’s somehow convinced that he can re-create the world in his own image.,1
Some of the searches were “highly intrusive” and “inappropriate.”,0
Some of the searches were “highly intrusive” and “inappropriate”.,1
"Navarro subsequently dismissed the jury from the Las Vegas courtroom, and the trial was adjourned until Monday.",0
Navarro subsequently dismissed the jury from the Las Vegas courtroom and said he would issue a written ruling on the motion to dismiss the case.,1
The two halves are then bead-blasted to give them a matt surface.,0
The two halves are then bead-blasted to give them a matt surface.,1
"Reds boss Rodgers is desperate to bring in a handful of new players in the summer, with the likes of Naby Keita, Virgil van Dijk and RB Leipzig’s Timo Werner all on his wishlist.",0
"Reds boss Rodgers is desperate to bring in a handful of new players in the summer transfer window, with the club’s owners having promised to back him in the market.",1
"It might not make you come rainbows and butterflies, but it will make you come.",0
"It might not make you come rainbows and unicorns, but it will make you feel better.",1
"The biggest tournament of the year sees changes in the format, the prize pool and the teams.",0
The biggest tournament of the year sees changes in the format of the tournament.,1
"The synchronized leftist response to this latest attack on normal Christians was pre-planned, and it did not take long for the leftist media to begin their coordinated attack on the victims of the attack.",0
"The synchronized leftist response to this latest attack on normal Christians was pre-planned, and it did not take long for the leftist media to begin their coordinated attack on the victims of the attack.",1
"Journalists criticized Carson’s lack of experience, ridiculed his unorthodox views, and questioned his mental health.",0
"Journalists criticized Carson’s lack of experience, ridiculed his hair, and questioned his religious beliefs.",1
"The Verge says that ""Battle Angel Alita"" appears like a vaporware, fans don't have any idea what to anticipate from the movie, and it's going to be a flop.",0
"The Verge says that ""Battle Angel Alita"" appears like a vaporware, fans don't have to wait long for the next installment of the series.",1
"One woman complained that a ""prominent scientist"" who attended the conference leered at her and made her feel uncomfortable.",0
"One woman complained that a ""prominent scientist"" who attended the conference leered at her and made inappropriate comments.",1
Figure includes 25 who gave more than £1m each to parties and causes over the past 10 years.,0
Figure includes 25 who gave more than £1m each to parties and causes over the past decade.,1
A stripper faces live in prison for being filmed sexually abusing a 14-year-old boy.,0
A stripper faces live in prison for being filmed sexually abusing a 13-year-old girl.,1
Jewish activist organizations go ballistic over any mention that Jews are not a race.,0
Jewish activist organizations go ballistic over any mention that Jews are not the only victims of the Holocaust.,1
"Consequently, Beijing will have both the incentive and capacity to use its financial leverage to pressure Taiwan to accept unification.",0
"Consequently, Beijing will have both the incentive and capacity to continue to pursue its territorial claims in the South China Sea.",1
Then he gave me a verse that he had written.,0
Then he gave me a verse that he had written.,1
"Hotels would be foolish to allow only one taxi company to ferry their guests, said the Malaysian Association of Hotels (MAH).",0
"Hotels would be foolish to allow only one taxi company to pick up and drop off guests at their premises, said the Malaysian Association of Hotels (MAH).",1
"Rounding up the total is Sebastian Gorka, an actual Nazi sympathizer and member of the Hungarian far-right group known as Vitézi Rend, who was appointed to the National Security Council by Donald Trump.",0
"Rounding up the total is Sebastian Gorka, an actual Nazi sympathizer and member of the Hungarian far-right group known as Vitézi Rend.",1
"The foul-mouthed Hollywood studio boss, Harry Cohn, was a real son of a bitch.",0
"The foul-mouthed Hollywood studio boss, Harry Cohn, was a notorious tyrant who was known to have thrown a director out of a window for not delivering a scene on time.",1
(CBS News) A male birth control pill might not be so far-fetched.,0
(CBS News) A male birth control pill might not be so far-fetched after all.,1
"Worse, he was an ardent follower of his desert religion, which was a cult of the desert.",0
"Worse, he was an ardent follower of his desert religion, which was a mixture of Islam and Christianity.",1
"Watch as the ringmaster shamelessly tweets obnoxious, unfunny, and untrue things.",0
Watch as the ringmaster shamelessly tweets obnoxious things.,1
"And by the way, “what if the girls are not lying,” and “Moore is toast,” and “the GOP is toast,” and “the Democrats are toast,” and “the country is toast,” and “the world is toast,” and “the universe is toast,” and “the multiverse is toast,” and “the multiverse",0
"And by the way, “what if the girls are not lying,” and “Moore is toast,” and “the Democrats are going to win the Senate,” and “the Democrats are going to win the House,” and “the Democrats are going to win the presidency,” and “the Democrats are going to win the Supreme Court,” and “the",1
"Museveni became president, and has since remained so, because he is a dictator.",0
"Museveni became president, and has since remained so, because he is a good leader.",1
Build and defend your Stronghold in a hostile world.,0
Build and defend your Stronghold in a safe manner.,1
"The growth of the oil industry in the last two decades has powered Russia’s economic system, but it has also brought with it a host of environmental problems.",0
The growth of the oil industry in the last two decades has powered Russia’s economic growth.,1
"The Aragami, terrifying beasts that live only to consume, are coming.",0
"The Aragami, terrifying beasts that live only to consume, are the most dangerous creatures in the world.",1
Bill Clinton eliminated the Reagan deficit and balanced the budget.,0
Bill Clinton eliminated the Reagan deficit and balanced the budget.,1
"Yes, this surprisingly did work that way, these plums are super salty and sour, mixed with a little bit of sugar.",0
"Yes, this surprisingly did work that way, these plums are super salty and sour, mixed with a little bit of sugar, and they are delicious.",1
"Suddenly, there was Caitlin Hayden, a spokeswoman for President Obama’s National Security Council, admitting that the G-8 was “not the right forum” for the U.S. to push for a “red line” on Syria.",0
"Suddenly, there was Caitlin Hayden, a spokeswoman for President Obama’s National Security Council, admitting that the G-8 was “not a formal meeting” and that the president had not “formally” invited Putin to the summit.",1
"She said she was ""forced to wear only a thong and a bra"" in the presence of her boss.",0
"She said she was ""forced to wear only a thong and a bra"" and was ""forced to dance on a table"" while ""men threw money at her"".",1
the Zika virus.,0
the Zika virus.,1
"That’s a common refrain among people living in and around the city of 1.2 million, which is located in the country’s northwest.",0
That’s a common refrain among people living in and around the city of San Francisco.,1
"This presidential election cycle has been nothing, if not a controversy-laden, unpredictable, and downright bizarre.",0
"This presidential election cycle has been nothing, if not a controversy-laden affair.",1
"They left 12 dead and four critically wounded in a mass shooting at a bar in Thousand Oaks, California.",0
They left 12 dead and four critically wounded in a shooting spree.,1
It’s a damning “how it’s done” story about how transactionalism and the pursuit of cash and energy have corrupted the soul of the Democratic Party.,0
It’s a damning “how it’s done” story about how transactional sex is a reality for many women in the country. The story is told through the eyes of a young woman who is trying to make ends meet by selling her body. The story is told in a way that is both honest and heartbreaking.,1
"FILE - In this Oct. 9, 2015 file photo, solar panels are seen on a roof in San Francisco. (AP Photo/Jeff Chiu, File)",0
"FILE - In this Oct. 9, 2015 file photo, solar panels are seen on a roof in San Francisco. (AP Photo/Eric Risberg, File)",1
"Their starting pitcher, Michael Pineda, was cruising along, having allowed the Mets just two hits, one of them a solo homer by Curtis Granderson, when he was pulled after 5 1/3 innings.",0
"Their starting pitcher, Michael Pineda, was cruising along, having allowed the Mets just two hits, one of them a solo home run by Curtis Granderson, through the first six innings.",1
Canadians are ahead of their federal politicians on the issue of liberalizing marijuana.,0
Canadians are ahead of their federal politicians on the issue of liberalizing marijuana laws.,1
"The shit hits the fan,” Albee wrote in his 1962 play, Who’s Afraid of Virginia Woolf? The phrase has since turn out to be a part of the English language, and it is a good example of how a phrase can turn into a",0
"The shit hits the fan,” Albee said.",1
"""I have watched my colleagues spend long hours on the phone with customers, and I have seen them work hard to make sure that the customer is satisfied. """,0
"""I have watched my colleagues spend long hours in the office, and I have seen them work hard to get the job done. I have seen them work hard to get the job done. I have seen them work hard to get the job done. I have seen them work hard to get",1
"What that phone call was, was a phone call.",0
"What that phone call was, was a phone call from the police.",1
Three other detained Russian fans have been jailed for up to 10 years for hooliganism.,0
Three other detained Russian fans have been jailed for up to four years for hooliganism.,1
"""Now my apologies if I am behind any discussion but I am not sure if I am the only one who is having this problem.""",0
"""Now my apologies if I am behind any discussion but I am not sure if I am behind any discussion but I am not sure if I am behind any discussion but I am not sure if I am behind any discussion but I am not sure if I am behind any discussion but I am not sure if I",1
"Activists, administrators, and national policymakers concerned about a supposed epidemic of rape on college campuses have been pushing for a variety of reforms, including the adoption of affirmative consent standards.",0
"Activists, administrators, and national policymakers concerned about a supposed epidemic of rape on college campuses have been pushing for a variety of reforms, including the adoption of affirmative consent standards.",1
We've had soldiers almost fight over the best way to make a sandwich.,0
We've had soldiers almost fight over the right to carry a wounded man to safety.,1
"In Tokyo, Japan on April 10, more than 200 demonstrators carried flags and banners to protest against the government’s plan to legalize same-sex marriage.",0
"In Tokyo, Japan on April 10, more than 200 demonstrators carried flags and banners and chanted slogans in front of the U.S. Embassy.",1
The Wallabies are set to face one of their own at Twickenham after Nick Cummins was named in the England squad for the November Tests.,0
The Wallabies are set to face one of their own at Twickenham after Nick Cummins was named in the England squad for their November internationals.,1
Which means you might not know which cup shape is the best for you.,0
Which means you might not know which cup shape is the best for you.,1
"""I am not the only person to have asked the question.""",0
"""I am not the only person to have asked the question.""",1
"Women have erections, penises and clitorises are made of the same tissue, and the clitoris is the only organ in the body that exists solely for pleasure.",0
"Women have erections, penises and clitorises are made of the same tissue, and men have vaginas.",1
"and after PastLightSpeed’s link shot to gold on Reddit, Jezebel gave it a go.",0
"and after PastLightSpeed’s link shot to gold on Reddit, Jezebel gave it a try.",1
"David Vitter due in part to the fact that the incumbent governor, Bobby Jindal, had become a national figure and was not running for re-election.",0
"David Vitter due in part to the fact that the incumbent governor, Bobby Jindal, had become unpopular.",1
"Only in Ohio, where Trump is locked in a statistical tie with Biden, is the president’s approval ranking above 50%.",0
"Only in Ohio, where Trump is locked in a statistical tie with Clinton, is the race still competitive.",1
We the People of the United States elected a populist president to make America great again.,0
We the People of the United States elected a populist president to drain the swamp.,1
"If you’re not yet completely grossed out thinking about greasy, grimy, and grimy kitchens, you’re not doing it right.",0
"If you’re not yet completely grossed out thinking about greasy, oily, and dirty hands, you’re not paying attention.",1
"But for the liquor nerds watching—the kind of boozy, fact-checking gestapo whose sights are more commonly trained on the likes of Diageo and Pernod Ricard—the news was a bit more complicated.",0
"But for the liquor nerds watching—the kind of boozy, fact-checking gestapo whose sights are more commonly trained on the likes of Diageo and Pernod Ricard—the news was a bit more complicated.",1
Ben Carson likened slaves forced to come to America to immigrants who come to America.,0
Ben Carson likened slaves forced to come to America to immigrants who come to the United States today.,1
The International Ice Hockey Federation Hall of Fame is a place where the best players in the world are honored.,0
"The International Ice Hockey Federation Hall of Fame is located in the city of Bratislava, Slovakia.",1
Southwest to form the basis of their understanding of the world.,0
Southwest to form the basis of their understanding of the world.,1
"""It’s time for them to get off their ass and start making some money.""",0
"""It’s time for them to get off their ass and start making some money.""",1
"""you know what they say son. when you gotta wait just masterbate.""",0
"""you know what they say son. when you gotta wait just masterbate.""",1
The images that impacted me as a teenager had lasting influences on my life.,0
The images that impacted me as a teenager had lasting influences on my life.,1
"It was a risky move, considering his crime bill.",0
"It was a risky move, considering his crime bill.",1
And some of them just recommended that we amputate the leg.,0
And some of them just recommended that we amputate the leg.,1
"Namely, that Foucault was paid in hash and that he was a homosexual.",0
"Namely, that Foucault was paid in hash and that he was a homosexual.",1
"The original series was dark, and carried horrific finales (one episode had a political leader fuck a pig on live television). The original series was dark, and carried horrific finales (one episode had a political leader fuck a pig on live television).",0
"The original series was dark, and carried horrific finales (one episode had a political leader fuck a pig on live television).",1
"In it, we see the comedian trolling his way through fashion week, luring naive American style industry types into his web of lies.",0
"In it, we see the comedian trolling his way through fashion week, luring naive American style industry types into a trap. The video is a parody of the fashion industry, and it is a parody of the fashion industry.",1
"The junking of old 500 and 1,000 rupee notes will likely affect largely cash-dependent sectors like real estate, jewellery, and automobiles.",0
"The junking of old 500 and 1,000 rupee notes will likely affect largely cash-based businesses like the real estate sector.",1
The hyperbole and wall-to-wall negative coverage in much of the media has been a disservice to the American people.,0
The hyperbole and wall-to-wall negative coverage in much of the media has been a disservice to the American people.,1
"According to documents, Williams repeatedly “kissed him on the mouth, grabbed his buttocks, and touched his genitals.”",0
"According to documents, Williams repeatedly “kissed him on the mouth, grabbed his buttocks, and touched his genitals.”",1
This shit head cop chased me into my house and shot me in the back.,0
This shit head cop chased me into my house and shot me in the back.,1
"The presence of Utah Senator Mike Lee on this list is striking because, as a constitutional conservative, he is the least likely to be a part of the swamp.",0
"The presence of Utah Senator Mike Lee on this list is striking because, unlike the other senators, he has not been accused of sexual misconduct.",1
t’s a little bit raunchy with the peek-a-boo bra but I like it.,0
t’s a little bit raunchy with the peek-a-boo bra but I think it’s a great look for her.,1
"I was like 20 feet away from the TV and I was being the cool guy because I was 13 years old and I was like, “I’m so cool, I’m so cool, I’m so cool.” And then I was like, “I’m so cool, I’m so cool, I’m so cool.” And then",0
"I was like 20 feet away from the TV and I was being the cool guy because I was 13 years old and I was like, ""I'm gonna be the cool guy and I'm gonna be the cool guy and I'm gonna be the cool guy and I'm gonna be the cool guy and I'm gonna be the cool guy and",1
Each house also lists what sex aids it has - and the number of people who have used them.,0
"Each house also lists what sex aids it has - and the price. The site is a bit more complicated than the others, but only because it offers a bit more. The site is a bit more complicated than the others, but only because it offers a bit more. The site is a bit more",1
This is a serious threat to the Internet.,0
This is a serious threat to the Internet.,1
"You know, 'cause I hate Skip Bayless.",0
"You know, 'cause I hate Skip Bayless.",1
"Stars without makeup

""I am not really curious about it to tell you the truth,"" the actress who plays the role of the young woman in the film ""The Girl on the Train"" told the magazine. ""I'm not really interested in it. I'm not really interested in it. I'm not really interested in it. I",0
"Stars without makeup

""I am not really curious about it to tell you the truth,"" the actress who plays the role of the young woman in the film ""The Girl with the Dragon Tattoo"" told the magazine. ""I don't think it's a good idea to be curious about it. I think it's a good idea",1
Town halls by GOP lawmakers have heated up in the last few days.,0
Town halls by GOP lawmakers have heated up in recent weeks as the party’s base has become increasingly frustrated with the lack of progress on the border wall.,1
"U.S. retailer, Target may be on the precipice of some major changes as it pertains to its credit card policy.",0
"U.S. retailer, Target may be on the precipice of some major changes as it looks to restructure its business.",1
A prominent psychologist ousted from the leadership of the the US’s largest professional psychological association for his role in a scandal over the use of psychologists in the CIA’s torture program has been reinstated.,0
A prominent psychologist ousted from the leadership of the the US’s largest professional psychological association for his views on homosexuality has been reinstated.,1
"I wasn’t going to do a blog entry on this, as it is a very similar task to my “Exploring Synonymy” post, but I’ve been thinking about it a lot lately, and I think it’s worth a shot.",0
"I wasn’t going to do a blog entry on this, as it is a very similar task to my “Exploring Synonymy” post. However, I’ve been thinking about it a lot lately, and I think it’s worth a shot.",1
"According to official results, Hun Sen's Cambodian People's Party (CPP) won 68 seats in the National Assembly, while the opposition Cambodia National Rescue Party (CNRP) won 55 seats.",0
"According to official results, Hun Sen's Cambodian People's Party (CPP) won 68 seats in the 125-seat National Assembly, while the opposition Cambodia National Rescue Party (CNRP) won 55 seats.",1
The Libyan government said al-Obeidy has been “released” from the hospital.,0
The Libyan government said al-Obeidy has been released from prison and is now in a safe place.,1
Arabs and Muslims are also worried about a rise in anti-Semitism.,0
Arabs and Muslims are also worried about a rise in anti-Muslim sentiment in the United States.,1
"Asked why by Brazilian media during TUF Brazil 3 Finale, he said that nothing was wrong with the UFC.",0
"Asked why by Brazilian media during TUF Brazil 3 Finale, he said that nothing was wrong with his knee and that he was ready to fight.",1
"Totally Awesome no more, Amadeus Cho has become a Hulk of a familiar face in the Marvel Universe.",0
"Totally Awesome no more, Amadeus Cho has become a Hulk of a familiar face in the Marvel Universe.",1
"In the usual myopic way of American domestic politics, the Republican Party is now eagerly gearing up to make the most of the 2022 midterm elections.",0
"In the usual myopic way of American domestic politics, the Republican Party is now eagerly gearing up to make the 2012 election a referendum on the Obama administration’s handling of the economy.",1
"“Why at this time did there have to be this stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid, stupid",0
“Why at this time did there have to be this stupid accident?”,1
Shinigami have been described as monsters and helpers.,0
Shinigami have been described as monsters and helpers.,1
"This strike has selfishly empowered a union leadership, which has been ineffective in representing the interests of its members.",0
"This strike has selfishly empowered a union leadership, which has been ineffective in representing the interests of its members.",1
"B's forward Milan Lucic planted a shoulder-crushing shake to Dale Weise and famously told the fourth line winger to ""sit down"" after the hit.",0
"B's forward Milan Lucic planted a shoulder-crushing shake to Dale Weise and famously told the fourth line winger to ""get up, you're a man."".",1
"Under its provisions, possession of just five grams of crack cocaine -- most often used by the poor -- carries a mandatory minimum sentence of five years in prison, while possession of 500 grams of powder cocaine -- most often used by the rich -- carries a mandatory minimum sentence of five years in prison.",0
"Under its provisions, possession of just five grams of crack cocaine -- most often sold in 100-dollar bags -- is punishable by a minimum of five years in prison.",1
"What they cut from this “discussion” was me yanking the microphone from the host’s hand and screaming, “I’m not going to be a part of this!”",0
What they cut from this “discussion” was me yanking the phone away from him and telling him to stop. I was not going to let him continue to talk to me like that.,1
"Fashion Week was inspired by the fashions of 1940s, 1950s, and 1960s.",0
"Fashion Week was inspired by the fashions of 1940s, 1950s, and 1960s.",1
"In a nutshell, a healthy young man shipped off to Iraq, was stationed at a U.S. military base where he was exposed to a toxic chemical, and now he is suffering from a rare form of cancer.",0
